# id F89 E89 F90 E90 F159 E159 F156 E156
  237         42.20789677 0.937130455401        74.5810357113   1.41928102204        56.6321907592     2.78850584136           9.60654767382    0.599540645422   
  238       386.561271574  2.52661036539        1781.85875903   8.46234758462         2122.6140943     40.6769367842           19.6337739165    0.553748251882   
  239       309.816424736     2.50848244        1433.74752907   9.17968107691        1895.06660677     40.9765402236           7.64428423388     0.53367976612   
  240       100.846229292  1.51164002758        167.256506802   3.12730772044        136.178905989     5.28854702499           5.93329171521    0.669730598397   
  241       23.1564860869  1.19397919071        61.4226126398   2.60011373779       -14.1455963249     3.22522840914           5.87019189698    0.519630277872   
  242       102.298595666  1.04812807287        134.918296522   1.79752461227        44.5102351013     2.43901107619           7.19102684155    0.555968392357   
  243       89.2634421413 0.796092254467        418.143361971   1.74900480692        431.510102898     7.90495386979           10.6768373344    0.655876655726   
  244       45.7959539963  1.03636279171         95.222388784    1.6960767492        3.25327116782     3.95283998582          -1.31905385645    0.708681113475   
  245       92.8583772948 0.950345207378        128.568497962   1.48133083169        102.007051477      2.5990005024           14.5509091814    0.602166177693   
  246       135.630170343  1.00073542764        348.827018071   1.86109765284        351.639873119     4.56839297292           7.74166556528    0.400633780264   
  247       17.2324011449 0.747189500001        54.7206006004   1.26247113061       -35.0253719317     1.88284041319         -0.123032152423    0.438715759036   
  248       106.171618319  1.47823369937        140.369593214   2.59744221379        113.641299848     5.45642749367           26.0705746905    0.682026369345   
  249       21.2417290239 0.871430094912        52.3613161859   1.39278738121        45.1819429826       2.505585495           23.2445880381     0.53013373307   
  250       154.490734628   1.9985269116        269.021243905   3.49547271747        234.128783367      9.2414182516           19.2025184049    0.927392847822   
  251       28.2800679571  1.04813344398        63.9171668508   1.46610117817        38.5842569232     3.11141736214           1.06618650736    0.585944888212   
  252       27.7673671484 0.857230656677        55.2672482894   1.59000967526        86.0037832719      2.8795153016           10.6373000968    0.584000390997   
  253       211.401461446  1.77365037406        300.809827895   3.21580549758        312.533756424     8.29477027754           39.6053488425    0.702894148013   
  254       256.015561157  1.46839720474        1248.68156381   7.19220515315        1705.45156011     37.6237354306            11.960879569    0.614852329438   
  255       53.3939452185 0.827835334423        92.1105171418   1.38404697648         57.583472674     2.16721510848           19.4568509067     0.57278109511   
  256       39.7917226446  1.18345541745        73.1560170939   2.04572485766       -21.1115816071     2.21015118313           -21.455910515     0.44924064478   
  257       38.7837052029  1.16048468505        80.6995298219   2.47268785528        95.8300423514     4.54289733285           23.5264374727    0.570917229537   
  258       75.7274917324 0.824251727515        119.938988945   1.56478796021        137.449514598     2.31230692648           11.8514388735    0.844629580017   
  259       32.2620745876 0.799744065432        79.1156895729   1.63684738763        85.2003798123     4.37716025963           13.3535879182    0.528413765299   
  260       498.440716651   2.4231600336        2384.07811905    10.096207398        2183.67981048     40.9218972105           9.04624282299    0.611034975798   
  261       189.916178506  1.19590396941         253.89589099   1.70805551891        199.686639306     3.51310524992            37.881006169    0.835514213241   
  262       32.6071241302  1.07014160476        81.0275869504   1.89662148273        83.1252216691     4.81318332274          -5.91957894331    0.548710248371   
  263       36.9931452659  1.31240091814        82.9427180042   2.18304045356        38.7369600739     3.46316108085           5.37773964865    0.704886398269   
  264       47.4176685048  1.26970827743        84.0479014551   2.38545383022        158.404663586     4.28493642581           4.60344200483    0.512899928644   
  265       74.5736007076  1.08791655486        149.947340628   1.98485917192        142.075223586     4.28111589867          0.917124393665    0.559063878391   
  266       69.7279821264 0.959932978269        124.199119614   1.67232975579        145.230250376     4.12351481588           6.44732608855    0.544172506352   
  267       122.361375096 0.959705115167        160.324359874    1.5631154658        98.7339823232     3.00515388465           13.9870698105    0.609548613221   
  268       243.536533575  1.07201735947        267.135346781   1.47350933217         102.26098074     2.79291967945           45.4250081042    0.969605765775   
  269       13.1482105018 0.780955627149        49.2689714396   1.56930873063       -6.04088661768     2.00550000829          0.126680551177    0.486567591182   
  270       10.1033728586 0.839408702341        50.4015549108   1.25787457731        44.9520060419      2.1126835993          -10.9709854073    0.549103661935   
  271       146.548063288 0.805667469157        209.065325624   1.48151554897         43.008096909     3.18389708861           21.4879946322    0.673651781203   
  272       45.3456558254  0.96548805585        86.5094853296   1.52478433697        82.6928760777     2.64774769242           3.49793019973    0.507087093107   
  273       750.525567466  6.01427847292        1536.72517397   11.6143358885        1156.39528298     27.8926402007           50.1727284539     1.03241694423   
  274       178.323694448   1.0619762523        851.545267362   3.32630943804        991.700060823     17.5067398666           20.6359058131    0.675162534542   
  275       6.58078390857 0.748158768125        44.1415058291   1.30501297048        39.8060347747     2.15007449169           1.57175825634    0.589367889594   
  276       150.532885712  1.22858435838        263.763186198   2.27911872982        159.158905282      4.4623519696           7.61012060482    0.626432952914   
  277       64.1682760502 0.889293286442        78.8451531542   1.49772678111        32.3251758744     1.56387401949           20.6247754608    0.599308848754   
  278       41.5402763066  1.11267007026        119.078036628   1.92868060134        149.113608234      4.3045470228          -9.58337292036    0.597020905508   
  279       38.2557002992  1.14968269661         78.986389399    2.3039190518        165.152754775     4.64632026056         -0.390150389347    0.674823104301   
  280       43.5091335383 0.769958663191        52.0769427045   1.49647411259        32.5317190347     2.21472001591           7.50645108699    0.560768973694   
  281       55.8448366993 0.920583391836         62.632128108   1.31801900894        27.8990245042     2.24767903624           12.8270140139    0.657760298002   
  282       85.2277712893 0.883098939484         82.115603036   1.64326615729        28.4115693664     2.76277299714           21.3153203972    0.603284289966   
  283       128.663517818 0.953606861593        158.885006297   1.69414290794        46.1489225801     3.30799224139           5.34788781267    0.587744208013   
  284       71.7497612204 0.984149164039        95.9501813191   1.62990388391       -22.1314926677     1.84416688654           4.63734785019    0.644550170186   
  285       43.7126966829 0.903908109668        106.487475019   1.63455069537        51.1484063044     3.33223862238           8.62673591515    0.432327609889   
  286         125.5689468 0.821069077868        150.077965352   1.52187479802        2.21875088945     2.61504221702           12.2824169622    0.620109131351   
  287       60.8063500249 0.755971710396        133.603110563   1.35996847666        74.1161408171     3.06458051039          -4.24584562759    0.577277456114   
  288       32.4443793239 0.849916382759        49.0489076846   1.38052792971       -27.5692534821     2.18662049568           2.03529360671    0.498616220157   
  289       71.8812654058  1.34078654641        105.895851967   1.95001393485        69.7485507512     3.71049042087          -4.31152396835    0.486889302494   
  290       220.025668057 0.781844599528        318.997461742    1.3316063093        96.2473603116     2.75812718946           13.9080421054    0.566026697154   
  291       19.6627827716 0.876179262434        45.0243278972   1.44266237192        191.762720609     3.53991576029           8.07695710364    0.463227554563   
  292       55.9295530234 0.747970477749        114.933723451   1.20400690362        87.7233587986     2.72824659835           11.8755643073    0.468937326766   
  293       82.1563776359  1.13744707812        89.9666873415   1.54378587711        45.1736622701     2.30862047701           20.8242935221    0.598957233491   
  294       12.6528045534 0.944118184443        45.6835940602   1.71869134885        41.5928644448     2.34622921971           4.66405976648    0.506843641692   
  295       39.5143939283  1.41606698375        85.2778652997    3.1999927522        49.0750791016     9.53684222197           12.2853983953     0.72255086104   
  296        191.64142977  1.59161473978        646.091262656   4.34509380115        683.247178134     12.1689520296           12.5476844138     1.00548139636   
  297       118.519165511  1.47079023006        124.476417094   1.82918871769        67.3965228811     2.53943040597           31.9253565691     1.05736828907   
  298       114.448400345  1.53728460052        179.471193952   2.35821885009        221.420247669     5.92531878064           28.5676187771    0.636336019457   
  299         98.11205656  1.64808372425        442.767169794   5.09367118248        598.646634477     14.4956576911           2.61762015615    0.572100601945   
  300       65.0817797467 0.882815141596        102.938354611   1.79596926499        81.0236970547     2.62285653232          -4.91680323222     0.67617846231   
  301       50.9753472216 0.758709422789        91.7144030507    1.4533244817        88.1963453146     2.31460922804          -9.43006726263    0.503207412883   
  302       50.0721659628 0.808085611872        110.774112184   1.41207378362        57.7248963691     2.57985132921           7.65466082711    0.584120981741   
  303       34.4793806065 0.864688949303        57.5763002087   1.36518180454        70.4844874762     5.86222786048           -10.693159277    0.456263718126   
  304       32.8947855582 0.842323610188        46.8449923969   1.45398173788        4.02562377203     3.50283216777          -1.87656155178     0.61055027469   
  305       176.866098275  1.86293128163        331.319797193   2.62565097177        315.083966493     6.93017461155           12.9004235548    0.530885442531   
  306       68.5831647145  1.06958584586        97.1974684797   1.63272334539         52.987603285     2.55343665851           30.5624453921    0.639458975337   
  307       213.934598282   3.6232119095        318.238496123   4.97023078081        263.085543703      7.3231869312           64.2228970389     1.59141935775   
  308       2307.78684357  7.96114292146        5114.19196861   14.9690295075        3210.71184536     56.3070882531           102.277145741     1.41896511764   
  309       19.3081192949 0.840911893828        104.909429343   1.24257738224        53.3299552707     4.80848219464           -17.009135736    0.531103669651   
  310       40.3158425778 0.815261832339        71.2460176963   1.33817149099       -128.202274907     4.35572137707           2.85315973751    0.601172545847   
  311       70.2606707737  1.72374259225        95.3768835354   2.46783137978        93.3834673702     2.13484863942           24.1320964451    0.803045993214   
  312        23.928342192  0.95739994735        135.903849385   1.55597213159        173.120060283     4.91246234806          -13.0900295621     0.68801454048   
  313       20.5257546344 0.728228034136        86.5034553722   1.34563895115        119.214047349     2.05751558901          0.858660878447    0.671868102682   
  314         32.49374078  1.07467856672        87.8237115331   1.62143796285        75.6581549118     3.60462551757           4.04433779453    0.593567535583   
  315       95.8806076544  1.08304587623        157.930234605   2.07589663321        116.821301979     2.30507030168           8.08470503278    0.749300802398   
