# id F89 E89 F90 E90 F159 E159 F156 E156
  237       199.485269351  1.69894684183        328.986234901  2.54227501099         350.870690599      5.55231317949          38.5296460342    0.769468729631    
  238       90.6777028665 0.843282530082        143.239538422  1.23353308507         118.851473578      3.37558227395          17.8832927062    0.824836427298    
  239        95.937467361 0.718729476122        114.733213493  1.33607836648         135.146348181      2.88691904709          27.9766401217    0.722795921875    
  240        88.473653169 0.988523749189         195.46022652  1.93682015056         233.866105575      3.92150535973          23.3444261104    0.728057518574    
  241       92.2552536009 0.844734158992        185.294807809   1.4232036445         163.855898427      3.94646214744          18.4024360691    0.831375475183    
  242       113.507840108  1.13352006717         227.59634762  2.32568639874         304.990157787      5.29687433513           15.289066927    0.811977048193    
  243       63.8085037467  1.00253675343        119.639916584  1.93968389878         352.090874914      15.9768745275          5.66291684736    0.763980101971    
  244       25.4253553472 0.777606067847        44.9614049509  1.12295545407         29.2526344967      2.40649479062         -5.32866551855    0.607487306035    
  245       49.7310425664  0.74498278701        62.1246615292  1.14963452763        -8.35814688403      2.47481426796          16.7229841795    0.792627828647    
  246       196.135240338 0.923048125192        302.846804529  1.37771530815         309.788853313      3.42264386395          35.7933930218    0.738875149992    
  247       79.8967560785 0.712806309005        129.715805018  1.56296438493         100.601637226      4.47038254413          0.23340536156    0.570318676535    
  248       109.160533546 0.641763106985        163.799317051  1.27579485691         148.219713737      3.85719883421          24.4627968018    0.724183601439    
  249       93.2838099658 0.901579782178         155.93892467  1.42820675907         144.479919313      3.06687981007          3.04643122388    0.896803546348    
  250       48.0840855138 0.749259788127        63.5096419967   1.3153400187         26.9153243474      2.98010751253          33.3400095223    0.471690289409    
  251       120.903299915   1.1289271817        313.630047779  1.93210941287          369.08730313      7.91816776929          23.0092195545     0.82246378355    
  252       18.1883355018 0.743472306791        43.2080131555  1.20453598243         -1.0669110001      2.10155123162          3.51857362618    0.632546136624    
  253       66.0630046678 0.623372743218        163.813285511  1.14857290803         245.136704063      4.00545321029          14.6621854501    0.734385380509    
  254         20.08860488  0.69073291495        50.6603486371  1.16681902887        -17.8629584412      2.22138833243          2.13197797561    0.548317170465    
  255       35.7869539053 0.654029505811        52.6141210491  1.10657109032         66.3150533545      2.45903257107          11.3567765392    0.619183862212    
  256       11.5044422607 0.652331075417        37.0529815728  1.13905832009         89.8542808974      4.13913009053            9.760316325    0.565310939612    
  257       72.1060488509 0.625452150516        124.157449497  1.33715750202         248.603585958      5.65496596285          3.88994256391    0.577078583556    
  258       44.8747543537 0.716192892658        74.4495347817  1.13424249172         52.8205261106      2.10001259827          2.07082224255    0.685370521994    
  259       63.3980473824 0.783380982188         67.265770476  1.25265287624          60.230239623      3.20212457816          24.1208019833    0.808050852508    
  260       1017.38546644  4.71499093145        1002.75799014   5.3275727418         999.893133878      13.6456427393          165.037650928     2.19947747359    
  261       6.31779433092 0.586568048873        49.4358636601  1.25136528178         139.848487104      5.43457818323         -13.0610254989    0.561340632411    
  262       121.270186973  1.49491432315        477.130618276    4.487329475          1344.3331154      22.2418601357          18.7072601364    0.729450665275    
  263       62.0885922667 0.727264460383        95.8017693065  1.22908414337         84.7901364477      2.89300994563          25.1197283582    0.638281146968    
  264       40.8436808016 0.690543364148        68.6571426824  1.30690085669        -4.91011556317      2.29119041139          8.90345767675    0.631332518168    
  265       270.642620643  3.04573140412         541.18923958  5.79539413267         790.065867471      14.6150118912          27.7013970272    0.938574985827    
  266       79.9410420749 0.867995611111        96.4743661606  1.36503117347         67.6858460865      2.39637820473          15.0309463247    0.733063167303    
  267       15.0899945043 0.666268738697        44.2604984951  1.20301893243         77.0498829351      2.38108516799          11.8173632857    0.588457041721    
  268       291.286628836  1.20824184298        971.813248638  3.50547947435         1310.19693521      13.9763141783          23.7276678748    0.538988424136    
  269       31.8892495879  0.72331999792        70.1125850741  1.24723486741         64.4189959541      2.85450478882         -13.1717331137    0.560434812015    
  270        29.428397386 0.697752668157        130.336983695   1.1576981067         371.591426812      7.14249989161          4.37780134248    0.653639816375    
  271       344.850288508  1.38492977873        636.821377714  2.68207297546         702.697467579      9.73814728984          27.9315783374    0.956969621874    
  272       123.069838644  1.18367864703         610.93378994  4.94196153202         1820.47741559      30.1012575124          7.27310438008    0.641657267862    
  273       63.8970798854 0.957537497815        183.804976872   1.7466010576         547.893864608      7.70531966892          9.34752236277    0.889944975436    
  274       48.8906142157 0.695257090415        105.798456439  1.16471071327         113.382726779      1.82659607164          14.8020379794    0.611443681693    
  275       338.807590399  2.47855008102        653.622032613  4.63480944464         793.762118133      13.7524213023          34.0273753622    0.837431519574    
  276       58.2208301894 0.720058235337        83.2889127817  1.22104319914         115.260919043      2.74881876712          9.26908690659    0.886184482282    
  277       40.4087018036 0.654433019385        63.3265089714  1.29800872583        -44.5212964196      3.06097763502            9.904142039    0.620456838355    
  278        599.09362415  3.93474159251        1254.25184562  7.19678410508         1521.53424433      22.3346536083          41.4766986249    0.803401415437    
  279       137.827076377  1.68325463553        244.405835821  2.79913933126         249.694320928      4.87293795446        0.0588101434273    0.831086403972    
  280       35.0574464862 0.674381944156         46.221387301  1.13950990799         30.8955382481      3.01887771322          22.8857076085    0.668484193855    
  281        109.82009924 0.640371322662        152.620923223  1.21841398475         269.321221816      4.31447702344           53.920182978    0.578199571698    
  282        35.929666446 0.764046031554        62.3083238318  1.31248410827         174.615133426      3.03295785496          19.8807156122     0.68457045861    
  283       75.3081724706 0.977641677332        136.581873206  1.47439518122         131.876553042      4.00548374029          12.9771376326    0.720538922857    
  284       72.7474960626 0.637894397084        99.1828360202  1.21364604058         14.4571285841      2.30818482555          19.6232788832    0.544263099084    
  285       17.3229323827 0.725430488599        45.1859122224  1.19648419799         41.1631964716      2.45302140698          3.22813132245    0.587139334632    
  286       26.4186064541 0.769262287645        47.5851978127  1.15666769112          32.507543297      2.70460022255          3.32106597971    0.536761825974    
  287       151.264266083 0.766688008306        288.053944573  1.34666822293         401.972943375      5.65972600823          34.2929132509    0.667568840466    
  288       59.7391888608 0.736939289842        68.3664854345  1.14725214387         69.4527643314      2.63446358062          13.2377678065    0.635483418142    
  289       34.8111592165 0.744979567251        70.6226530079  1.44020790879         41.6911791026      3.47142419543           9.5440046554    0.721530073889    
  290       74.2068020419  0.62096731978        86.8304348424  1.08642020633         137.689923699      2.29412555696          25.0375470635    0.647029089694    
  291       71.5836158005 0.776710360461        89.8336162373  1.21350055255         94.9784395945      3.14266569099          11.0917011076    0.600433016465    
  292       19.9349696179 0.755561163623        43.8540748712  1.38013564745         83.7514978848      3.33622919534          0.16754353383    0.594102345124    
  293        74.304212716 0.707936527782        180.376917631  1.18550914744         210.516144928      3.49772152491          28.9337055981     0.52152773926    
  294       70.5803750365  0.62987926054         83.044492707  1.40525817398         138.634512478      4.11241208819          13.6044014262     0.64067409319    
  295       40.0546292556 0.874745016058           103.338479   1.3499004108         164.800412204      3.60507374839          3.27808660132    0.474581837536    
  296       287.517161074  3.31421262611        569.191236691  6.42528943463         783.543508404      16.1385444067          33.2548594047    0.987125117372    
  297       84.8297905154 0.894106811138        216.009360831    1.749439577         337.191903138      7.81887101471         -5.86179277028    0.602549615261    
  298       32.7790028942  0.72962466275        87.0866202969  1.29211081586         178.296288521      5.31626124939          7.36089137085    0.708434460764    
  299       70.6696149828 0.828904521456        136.048511993  1.29342490039         267.846690852      5.50483455704           27.620928504    0.571433466482    
  300        28.722654003 0.907648545442        38.4151976154  1.46122872611           96.75970829      4.14448047039          13.9785443076    0.694617299216    
  301       96.4919399469 0.900187374803        381.207891604  1.54688345121         563.189636981      9.02700615047          7.48376660133    0.677218311955    
  302       97.1985372461 0.882464695831        218.312009731  1.52573019607         311.220505624      5.96586645927          10.5764475558    0.666139217395    
  303       21.4520592801 0.736808786404        46.6349570941  1.13544650788         42.0825929396      2.64406509313          6.78609181542    0.568468145272    
  304       40.4144299877 0.756018133739        85.0589882656  1.30838712257         97.2756729745      3.30877844103           5.0058866979    0.706219183829    
  305       207.058063262 0.779186058341         495.11856426  1.36094997318         706.914781152      8.18523970129          37.0927445381    0.732899053161    
  306       31.7253446302 0.619946337415        65.5954926825  1.13790201915         157.107919656      6.94202384575          16.0370192811    0.749921956491    
  307       49.4533589438 0.514081255484         68.131892903  1.11849141594         137.677996194      4.51016386013         -2.98097748196    0.805226579756    
  308       55.3082784113 0.738142505557        66.7286606227  1.09804042205         55.1610760032      2.84826293244          12.5058873988    0.652649704197    
  309       47.3682027974 0.842500843914        101.864914701  1.39082293333         127.581614771      2.39080137927          13.0978021541    0.652609592673    
  310       98.8050674515 0.887062648051        447.518994826  1.49428196274         1203.40118286      13.9678560296          11.8417840184    0.466599327073    
  311       187.613818437 0.986639626852        241.657866324  1.47501166653         216.785819761       3.7187644452          26.3867986327    0.655033800591    
  312       40.5058648481  1.01216699911        46.8301735216  1.68964182995         80.8818200964      2.36809078326         -1.84862080488    0.568407257793    
  313       38.1322156606 0.945751536585        52.1113381999  1.28196544551          109.17638097      3.06005008921          8.50672236883    0.759936913523    
  314       583.222713478  1.97384161469        1239.67004392  3.21364164151         1271.25232793       12.276948972           89.441332051     1.34944512005    
  315       130.726463661  1.23177656857         242.34747619  2.08193989764         474.246396019      6.83665777993          37.6836709792    0.902795041787    
  316       75.1544401046 0.684202374499        349.058329924  1.54088681137         785.092666334      8.98978580536          5.58051192349    0.668349723549    
  317       34.1750066367 0.777873185249        66.9964974533  1.36032573364          12.016046048      2.44733516515          13.0064738453     0.71972556959    
  318       22.7286493681 0.798356562455        68.4081471798  1.42479432648         134.847934133      4.02944698532          10.9192698327    0.570849514745    
  319       26.7261756566 0.687090943944        63.4548671698  1.23135378401         92.2513606242      3.27071964045          15.2507032085    0.679224717976    
  320       19.4310703905 0.667679022345        71.9015845627  1.20581564721         191.200914089      2.47584201816          4.62848545556    0.557611243356    
  321       185.070087127 0.840858553946        211.849336214  1.24813929029         58.3564039616      2.35913118964          65.2120990244    0.705958193993    
  322       79.0867228312 0.674050769846        174.278622676  1.31079771781         136.665703315      3.17730164764          20.9126943131    0.610912166614    
  323       98.8450832225 0.815178636933        110.052861864  1.27970624821         51.1156490768      2.49134822185          31.9815116612     0.77249331242    
  324       23.0856292958 0.748079229094        62.4541622215  1.09057930595         78.3193705734      2.50510136991         -3.80449201602    0.583701715994    
  325       52.8042071942 0.702294045256        267.292461648  1.36797231049         694.411365555      6.10293497388           10.651758307    0.634662101981    
  326       35.2407734673 0.686349067996        42.8717460715  1.24039272736         43.3023573753      3.72762203802          18.8941582545    0.583621083138    
  327       112.084935409 0.740699644533        110.327775942  1.29094540172         75.7143312888      4.05269828748          41.5957168454    0.776366037125    
  328       41.0677242082 0.785432836574        60.9903154048  1.29800039608         18.9137456085      2.52002283838         -7.70023693285    0.633809447387    
  329       33.5567044977 0.672002733852        88.7655821708  1.28643672131         41.6548063196      2.61327932135          12.7252736228    0.608073487315    
  330        59.805155529 0.584139057859        61.5207406508  1.01238936453         13.9744891529      2.07426654073          15.3291743269    0.575357413816    
  331       47.9810489265 0.634879753765         53.074390726  1.01564840039        -37.2741647844       2.3353167017          19.7840923421    0.606189240739    
  332       38.6608618082 0.720516259742        63.5321240978  1.13252899361         36.3936726631       2.2657126867          8.30784538773    0.494510406115    
  333       74.8221353512 0.683281264655        94.3441623633  1.11847145192         62.1114895709      2.35570082027         -10.4780157717    0.677715121549    
  334       61.6237156305 0.690650354221        92.0221535758  1.17598797137         41.1970757116      3.37318590485         -6.61223501475    0.633612342539    
  335       121.880712319 0.791719020415        221.138595336  1.27592603567         161.927795169      2.75869739277          17.7443628105    0.818896166311    
  336       52.4759047504 0.680202812138        51.2824701013  1.12794123497         5.71630842541      2.03762050278          6.24694284236    0.707856536662    
  337         107.6342555 0.845678455854        201.162290202  1.48789318544         288.643278812       2.9924094272          30.3090034219     0.69723984273    
  338       46.1996265362 0.634089896627        57.9164472541  1.39675943292        -54.0678787506      3.15418351206          5.08240836489    0.701246764173    
  339       75.3399693783 0.786793508498        151.601898934  1.48643445123         48.1857449715      2.51918620777          17.9407811498    0.745945487276    
  340       74.6845081554 0.645187599871        108.729569962  1.25801198982          67.524251136      2.34184207823          -6.0173356275    0.834565412331    
